S.N.,E,Gam,phi,C,Neu,dil,ExDep,Bfill,Plthk,FAng,Inc,Sp,Len,FOS,Dis
1531,8000,22.5,30.0,25.0,0.35,0.0,6.0,0,200,5.0,15,0.5,1.2,2.399,-0.038
1532,8000,22.5,30.0,25.0,0.35,0.0,6.0,0,200,5.0,15,0.5,1.0,2.204,-0.041
1533,8000,22.5,30.0,25.0,0.35,0.0,6.0,0,200,5.0,15,0.5,0.8,2.071,-0.044
1534,8000,22.5,30.0,25.0,0.35,0.0,6.0,0,200,5.0,15,0.7,1.2,2.264,-0.042
1535,8000,22.5,30.0,25.0,0.35,0.0,6.0,0,200,5.0,15,0.7,1.0,2.096,-0.043
1536,8000,22.5,30.0,25.0,0.35,0.0,6.0,0,200,5.0,15,0.7,0.8,1.933,-0.047
1537,8000,22.5,30.0,25.0,0.35,0.0,6.0,0,200,5.0,15,0.9,1.2,2.07,-0.044
1538,8000,22.5,30.0,25.0,0.35,0.0,6.0,0,200,5.0,15,0.9,1.0,1.941,-0.047
1539,8000,22.5,30.0,25.0,0.35,0.0,6.0,0,200,5.0,15,0.9,0.8,1.712,-0.051
1540,8000,22.5,30.0,25.0,0.35,0.0,6.0,0,200,10.0,15,0.5,1.2,2.497,-0.03
1541,8000,22.5,30.0,25.0,0.35,0.0,6.0,0,200,10.0,15,0.5,1.0,2.299,-0.031
1542,8000,22.5,30.0,25.0,0.35,0.0,6.0,0,200,10.0,15,0.5,0.8,2.138,-0.034
1543,8000,22.5,30.0,25.0,0.35,0.0,6.0,0,200,10.0,15,0.7,1.2,2.36,-0.032
1544,8000,22.5,30.0,25.0,0.35,0.0,6.0,0,200,10.0,15,0.7,1.0,2.195,-0.034
1545,8000,22.5,30.0,25.0,0.35,0.0,6.0,0,200,10.0,15,0.7,0.8,2.002,-0.036
1546,8000,22.5,30.0,25.0,0.35,0.0,6.0,0,200,10.0,15,0.9,1.2,2.217,-0.034
1547,8000,22.5,30.0,25.0,0.35,0.0,6.0,0,200,10.0,15,0.9,1.0,2.051,-0.036
1548,8000,22.5,30.0,25.0,0.35,0.0,6.0,0,200,10.0,15,0.9,0.8,1.878,-0.037
1549,8000,22.5,30.0,25.0,0.3,0.0,6.0,0,100,5.0,15,0.5,1.2,2.411,-0.022
1550,8000,22.5,30.0,25.0,0.3,0.0,6.0,0,100,5.0,15,0.5,1.0,2.235,-0.024
1551,8000,22.5,30.0,25.0,0.3,0.0,6.0,0,100,5.0,15,0.5,0.8,2.033,-0.027
1552,8000,22.5,30.0,25.0,0.3,0.0,6.0,0,100,5.0,15,0.7,1.2,2.268,-0.025
1553,8000,22.5,30.0,25.0,0.3,0.0,6.0,0,100,5.0,15,0.7,1.0,2.103,-0.026
1554,8000,22.5,30.0,25.0,0.3,0.0,6.0,0,100,5.0,15,0.7,0.8,1.899,-0.03
1555,8000,22.5,30.0,25.0,0.3,0.0,6.0,0,100,5.0,15,0.9,1.2,2.054,-0.027
1556,8000,22.5,30.0,25.0,0.3,0.0,6.0,0,100,5.0,15,0.9,1.0,1.931,-0.03
1557,8000,22.5,30.0,25.0,0.3,0.0,6.0,0,100,5.0,15,0.9,0.8,1.726,-0.034
1558,8000,22.5,30.0,25.0,0.3,0.0,6.0,0,100,10.0,15,0.5,1.2,2.498,-0.013
1559,8000,22.5,30.0,25.0,0.3,0.0,6.0,0,100,10.0,15,0.5,1.0,2.31,-0.014
1560,8000,22.5,30.0,25.0,0.3,0.0,6.0,0,100,10.0,15,0.5,0.8,2.122,-0.016
1561,8000,22.5,30.0,25.0,0.3,0.0,6.0,0,100,10.0,15,0.7,1.2,2.358,-0.015
1562,8000,22.5,30.0,25.0,0.3,0.0,6.0,0,100,10.0,15,0.7,1.0,2.174,-0.017
1563,8000,22.5,30.0,25.0,0.3,0.0,6.0,0,100,10.0,15,0.7,0.8,1.991,-0.019
1564,8000,22.5,30.0,25.0,0.3,0.0,6.0,0,100,10.0,15,0.9,1.2,2.192,-0.016
1565,8000,22.5,30.0,25.0,0.3,0.0,6.0,0,100,10.0,15,0.9,1.0,2.014,-0.018
1566,8000,22.5,30.0,25.0,0.3,0.0,6.0,0,100,10.0,15,0.9,0.8,1.845,-0.02
1567,8000,22.5,30.0,25.0,0.3,0.0,6.0,0,200,5.0,15,0.5,1.2,2.401,-0.022
1568,8000,22.5,30.0,25.0,0.3,0.0,6.0,0,200,5.0,15,0.5,1.0,2.218,-0.025
1569,8000,22.5,30.0,25.0,0.3,0.0,6.0,0,200,5.0,15,0.5,0.8,2.053,-0.028
1570,8000,22.5,30.0,25.0,0.3,0.0,6.0,0,200,5.0,15,0.7,1.2,2.281,-0.025
1571,8000,22.5,30.0,25.0,0.3,0.0,6.0,0,200,5.0,15,0.7,1.0,2.094,-0.027
1572,8000,22.5,30.0,25.0,0.3,0.0,6.0,0,200,5.0,15,0.7,0.8,1.908,-0.031
1573,8000,22.5,30.0,25.0,0.3,0.0,6.0,0,200,5.0,15,0.9,1.2,2.073,-0.028
1574,8000,22.5,30.0,25.0,0.3,0.0,6.0,0,200,5.0,15,0.9,1.0,1.927,-0.031
1575,8000,22.5,30.0,25.0,0.3,0.0,6.0,0,200,5.0,15,0.9,0.8,1.71,-0.036
1576,8000,22.5,30.0,25.0,0.3,0.0,6.0,0,200,10.0,15,0.5,1.2,2.487,-0.014
1577,8000,22.5,30.0,25.0,0.3,0.0,6.0,0,200,10.0,15,0.5,1.0,2.308,-0.015
1578,8000,22.5,30.0,25.0,0.3,0.0,6.0,0,200,10.0,15,0.5,0.8,2.147,-0.017
1579,8000,22.5,30.0,25.0,0.3,0.0,6.0,0,200,10.0,15,0.7,1.2,2.36,-0.016
1580,8000,22.5,30.0,25.0,0.3,0.0,6.0,0,200,10.0,15,0.7,1.0,2.207,-0.018
1581,8000,22.5,30.0,25.0,0.3,0.0,6.0,0,200,10.0,15,0.7,0.8,2.009,-0.02
1582,8000,22.5,30.0,25.0,0.3,0.0,6.0,0,200,10.0,15,0.9,1.2,2.183,-0.018
1583,8000,22.5,30.0,25.0,0.3,0.0,6.0,0,200,10.0,15,0.9,1.0,2.03,-0.02
1584,8000,22.5,30.0,25.0,0.3,0.0,6.0,0,200,10.0,15,0.9,0.8,1.865,-0.021
1585,8000,22.5,30.0,15.0,0.35,0.0,6.0,0,100,5.0,15,0.5,1.2,2.049,-0.044
1586,8000,22.5,30.0,15.0,0.35,0.0,6.0,0,100,5.0,15,0.5,1.0,1.853,-0.047
1587,8000,22.5,30.0,15.0,0.35,0.0,6.0,0,100,5.0,15,0.5,0.8,1.708,-0.05
1588,8000,22.5,30.0,15.0,0.35,0.0,6.0,0,100,5.0,15,0.7,1.2,1.927,-0.048
1589,8000,22.5,30.0,15.0,0.35,0.0,6.0,0,100,5.0,15,0.7,1.0,1.737,-0.05
1590,8000,22.5,30.0,15.0,0.35,0.0,6.0,0,100,5.0,15,0.7,0.8,1.497,-0.055
1591,8000,22.5,30.0,15.0,0.35,0.0,6.0,0,100,5.0,15,0.9,1.2,1.735,-0.053
1592,8000,22.5,30.0,15.0,0.35,0.0,6.0,0,100,5.0,15,0.9,1.0,1.405,-0.057
1593,8000,22.5,30.0,15.0,0.35,0.0,6.0,0,100,5.0,15,0.9,0.8,1.229,-0.066
1594,8000,22.5,30.0,15.0,0.35,0.0,6.0,0,100,10.0,15,0.5,1.2,2.108,-0.035
1595,8000,22.5,30.0,15.0,0.35,0.0,6.0,0,100,10.0,15,0.5,1.0,1.884,-0.036
1596,8000,22.5,30.0,15.0,0.35,0.0,6.0,0,100,10.0,15,0.5,0.8,1.713,-0.039
1597,8000,22.5,30.0,15.0,0.35,0.0,6.0,0,100,10.0,15,0.7,1.2,1.992,-0.037
1598,8000,22.5,30.0,15.0,0.35,0.0,6.0,0,100,10.0,15,0.7,1.0,1.834,-0.04
1599,8000,22.5,30.0,15.0,0.35,0.0,6.0,0,100,10.0,15,0.7,0.8,1.636,-0.043
1600,8000,22.5,30.0,15.0,0.35,0.0,6.0,0,100,10.0,15,0.9,1.2,1.812,-0.04
1601,8000,22.5,30.0,15.0,0.35,0.0,6.0,0,100,10.0,15,0.9,1.0,1.547,-0.043
1602,8000,22.5,30.0,15.0,0.35,0.0,6.0,0,100,10.0,15,0.9,0.8,1.453,-0.045
1603,8000,22.5,30.0,15.0,0.35,0.0,6.0,0,200,5.0,15,0.5,1.2,2.036,-0.043
1604,8000,22.5,30.0,15.0,0.35,0.0,6.0,0,200,5.0,15,0.5,1.0,1.856,-0.046
1605,8000,22.5,30.0,15.0,0.35,0.0,6.0,0,200,5.0,15,0.5,0.8,1.651,-0.05
1606,8000,22.5,30.0,15.0,0.35,0.0,6.0,0,200,5.0,15,0.7,1.2,1.917,-0.047
1607,8000,22.5,30.0,15.0,0.35,0.0,6.0,0,200,5.0,15,0.7,1.0,1.754,-0.049
1608,8000,22.5,30.0,15.0,0.35,0.0,6.0,0,200,5.0,15,0.7,0.8,1.572,-0.054
1609,8000,22.5,30.0,15.0,0.35,0.0,6.0,0,200,5.0,15,0.9,1.2,1.723,-0.051
1610,8000,22.5,30.0,15.0,0.35,0.0,6.0,0,200,5.0,15,0.9,1.0,1.606,-0.055
1611,8000,22.5,30.0,15.0,0.35,0.0,6.0,0,200,5.0,15,0.9,0.8,1.215,-0.061
1612,8000,22.5,30.0,15.0,0.35,0.0,6.0,0,200,10.0,15,0.5,1.2,2.095,-0.034
1613,8000,22.5,30.0,15.0,0.35,0.0,6.0,0,200,10.0,15,0.5,1.0,1.887,-0.035
1614,8000,22.5,30.0,15.0,0.35,0.0,6.0,0,200,10.0,15,0.5,0.8,1.693,-0.038
1615,8000,22.5,30.0,15.0,0.35,0.0,6.0,0,200,10.0,15,0.7,1.2,1.944,-0.036
1616,8000,22.5,30.0,15.0,0.35,0.0,6.0,0,200,10.0,15,0.7,1.0,1.838,-0.039
1617,8000,22.5,30.0,15.0,0.35,0.0,6.0,0,200,10.0,15,0.7,0.8,1.643,-0.041
1618,8000,22.5,30.0,15.0,0.35,0.0,6.0,0,200,10.0,15,0.9,1.2,1.829,-0.039
1619,8000,22.5,30.0,15.0,0.35,0.0,6.0,0,200,10.0,15,0.9,1.0,1.599,-0.042
1620,8000,22.5,30.0,15.0,0.35,0.0,6.0,0,200,10.0,15,0.9,0.8,1.529,-0.043
1621,8000,22.5,30.0,15.0,0.3,0.0,6.0,0,100,5.0,15,0.5,1.2,2.045,-0.027
1622,8000,22.5,30.0,15.0,0.3,0.0,6.0,0,100,5.0,15,0.5,1.0,1.89,-0.03
1623,8000,22.5,30.0,15.0,0.3,0.0,6.0,0,100,5.0,15,0.5,0.8,1.708,-0.034
1624,8000,22.5,30.0,15.0,0.3,0.0,6.0,0,100,5.0,15,0.7,1.2,1.905,-0.032
1625,8000,22.5,30.0,15.0,0.3,0.0,6.0,0,100,5.0,15,0.7,1.0,1.734,-0.034
1626,8000,22.5,30.0,15.0,0.3,0.0,6.0,0,100,5.0,15,0.7,0.8,1.589,-0.04
1627,8000,22.5,30.0,15.0,0.3,0.0,6.0,0,100,5.0,15,0.9,1.2,1.673,-0.036
1628,8000,22.5,30.0,15.0,0.3,0.0,6.0,0,100,5.0,15,0.9,1.0,1.421,-0.041
1629,8000,22.5,30.0,15.0,0.3,0.0,6.0,0,100,5.0,15,0.9,0.8,1.241,-0.05
1630,8000,22.5,30.0,15.0,0.3,0.0,6.0,0,100,10.0,15,0.5,1.2,2.106,-0.018
1631,8000,22.5,30.0,15.0,0.3,0.0,6.0,0,100,10.0,15,0.5,1.0,1.889,-0.019
1632,8000,22.5,30.0,15.0,0.3,0.0,6.0,0,100,10.0,15,0.5,0.8,1.693,-0.022
1633,8000,22.5,30.0,15.0,0.3,0.0,6.0,0,100,10.0,15,0.7,1.2,1.955,-0.021
1634,8000,22.5,30.0,15.0,0.3,0.0,6.0,0,100,10.0,15,0.7,1.0,1.828,-0.023
1635,8000,22.5,30.0,15.0,0.3,0.0,6.0,0,100,10.0,15,0.7,0.8,1.562,-0.026
1636,8000,22.5,30.0,15.0,0.3,0.0,6.0,0,100,10.0,15,0.9,1.2,1.784,-0.024
1637,8000,22.5,30.0,15.0,0.3,0.0,6.0,0,100,10.0,15,0.9,1.0,1.48,-0.026
1638,8000,22.5,30.0,15.0,0.3,0.0,6.0,0,100,10.0,15,0.9,0.8,1.367,-0.028
1639,8000,22.5,30.0,15.0,0.3,0.0,6.0,0,200,5.0,15,0.5,1.2,2.03,-0.027
1640,8000,22.5,30.0,15.0,0.3,0.0,6.0,0,200,5.0,15,0.5,1.0,1.85,-0.03
1641,8000,22.5,30.0,15.0,0.3,0.0,6.0,0,200,5.0,15,0.5,0.8,1.705,-0.033
1642,8000,22.5,30.0,15.0,0.3,0.0,6.0,0,200,5.0,15,0.7,1.2,1.917,-0.031
1643,8000,22.5,30.0,15.0,0.3,0.0,6.0,0,200,5.0,15,0.7,1.0,1.719,-0.033
1644,8000,22.5,30.0,15.0,0.3,0.0,6.0,0,200,5.0,15,0.7,0.8,1.592,-0.039
1645,8000,22.5,30.0,15.0,0.3,0.0,6.0,0,200,5.0,15,0.9,1.2,1.75,-0.035
1646,8000,22.5,30.0,15.0,0.3,0.0,6.0,0,200,5.0,15,0.9,1.0,1.569,-0.039
1647,8000,22.5,30.0,15.0,0.3,0.0,6.0,0,200,5.0,15,0.9,0.8,1.347,-0.046
1648,8000,22.5,30.0,15.0,0.3,0.0,6.0,0,200,10.0,15,0.5,1.2,2.093,-0.018
1649,8000,22.5,30.0,15.0,0.3,0.0,6.0,0,200,10.0,15,0.5,1.0,1.898,-0.019
1650,8000,22.5,30.0,15.0,0.3,0.0,6.0,0,200,10.0,15,0.5,0.8,1.701,-0.021
1651,8000,22.5,30.0,15.0,0.3,0.0,6.0,0,200,10.0,15,0.7,1.2,1.982,-0.02
1652,8000,22.5,30.0,15.0,0.3,0.0,6.0,0,200,10.0,15,0.7,1.0,1.848,-0.022
1653,8000,22.5,30.0,15.0,0.3,0.0,6.0,0,200,10.0,15,0.7,0.8,1.596,-0.025
1654,8000,22.5,30.0,15.0,0.3,0.0,6.0,0,200,10.0,15,0.9,1.2,1.776,-0.022
1655,8000,22.5,30.0,15.0,0.3,0.0,6.0,0,200,10.0,15,0.9,1.0,1.483,-0.025
1656,8000,22.5,30.0,15.0,0.3,0.0,6.0,0,200,10.0,15,0.9,0.8,1.382,-0.027
1657,8000,22.5,30.0,5.0,0.35,0.0,6.0,0,100,5.0,15,0.5,1.2,1.634,-0.054
1658,8000,22.5,30.0,5.0,0.35,0.0,6.0,0,100,5.0,15,0.5,1.0,1.457,-0.061
1659,8000,22.5,30.0,5.0,0.35,0.0,6.0,0,100,5.0,15,0.5,0.8,1.252,-0.081
1660,8000,22.5,30.0,5.0,0.35,0.0,6.0,0,100,5.0,15,0.7,1.2,1.446,-0.061
1661,8000,22.5,30.0,5.0,0.35,0.0,6.0,0,100,5.0,15,0.7,1.0,1.258,-0.075
1662,8000,22.5,30.0,5.0,0.35,0.0,6.0,0,100,5.0,15,0.7,0.8,1.057,-0.133
1663,8000,22.5,30.0,5.0,0.35,0.0,6.0,0,100,5.0,15,0.9,1.2,1.169,-0.087
1664,8000,22.5,30.0,5.0,0.35,0.0,6.0,0,100,5.0,15,0.9,1.0,0.0,-0.047
1665,8000,22.5,30.0,5.0,0.35,0.0,6.0,0,100,5.0,15,0.9,0.8,0.0,-0.067
1666,8000,22.5,30.0,5.0,0.35,0.0,6.0,0,100,10.0,15,0.5,1.2,1.686,-0.043
1667,8000,22.5,30.0,5.0,0.35,0.0,6.0,0,100,10.0,15,0.5,1.0,1.508,-0.045
1668,8000,22.5,30.0,5.0,0.35,0.0,6.0,0,100,10.0,15,0.5,0.8,1.314,-0.051
1669,8000,22.5,30.0,5.0,0.35,0.0,6.0,0,100,10.0,15,0.7,1.2,1.509,-0.046
1670,8000,22.5,30.0,5.0,0.35,0.0,6.0,0,100,10.0,15,0.7,1.0,1.325,-0.051
1671,8000,22.5,30.0,5.0,0.35,0.0,6.0,0,100,10.0,15,0.7,0.8,1.154,-0.063
1672,8000,22.5,30.0,5.0,0.35,0.0,6.0,0,100,10.0,15,0.9,1.2,1.245,-0.057
1673,8000,22.5,30.0,5.0,0.35,0.0,6.0,0,100,10.0,15,0.9,1.0,1.086,-0.074
1674,8000,22.5,30.0,5.0,0.35,0.0,6.0,0,100,10.0,15,0.9,0.8,0.0,-0.04
1675,8000,22.5,30.0,5.0,0.35,0.0,6.0,0,200,5.0,15,0.5,1.2,1.606,-0.052
1676,8000,22.5,30.0,5.0,0.35,0.0,6.0,0,200,5.0,15,0.5,1.0,1.462,-0.058
1677,8000,22.5,30.0,5.0,0.35,0.0,6.0,0,200,5.0,15,0.5,0.8,1.251,-0.076
1678,8000,22.5,30.0,5.0,0.35,0.0,6.0,0,200,5.0,15,0.7,1.2,1.438,-0.058
1679,8000,22.5,30.0,5.0,0.35,0.0,6.0,0,200,5.0,15,0.7,1.0,1.26,-0.069
1680,8000,22.5,30.0,5.0,0.35,0.0,6.0,0,200,5.0,15,0.7,0.8,1.089,-0.121
1681,8000,22.5,30.0,5.0,0.35,0.0,6.0,0,200,5.0,15,0.9,1.2,1.168,-0.075
1682,8000,22.5,30.0,5.0,0.35,0.0,6.0,0,200,5.0,15,0.9,1.0,0.0,-0.046
1683,8000,22.5,30.0,5.0,0.35,0.0,6.0,0,200,5.0,15,0.9,0.8,0.0,-0.066
1684,8000,22.5,30.0,5.0,0.35,0.0,6.0,0,200,10.0,15,0.5,1.2,1.692,-0.041
1685,8000,22.5,30.0,5.0,0.35,0.0,6.0,0,200,10.0,15,0.5,1.0,1.507,-0.043
1686,8000,22.5,30.0,5.0,0.35,0.0,6.0,0,200,10.0,15,0.5,0.8,1.305,-0.048
1687,8000,22.5,30.0,5.0,0.35,0.0,6.0,0,200,10.0,15,0.7,1.2,1.503,-0.044
1688,8000,22.5,30.0,5.0,0.35,0.0,6.0,0,200,10.0,15,0.7,1.0,1.34,-0.048
1689,8000,22.5,30.0,5.0,0.35,0.0,6.0,0,200,10.0,15,0.7,0.8,1.152,-0.058
1690,8000,22.5,30.0,5.0,0.35,0.0,6.0,0,200,10.0,15,0.9,1.2,1.258,-0.051
1691,8000,22.5,30.0,5.0,0.35,0.0,6.0,0,200,10.0,15,0.9,1.0,1.099,-0.064
1692,8000,22.5,30.0,5.0,0.35,0.0,6.0,0,200,10.0,15,0.9,0.8,0.0,-0.038
1693,8000,22.5,30.0,5.0,0.3,0.0,6.0,0,100,5.0,15,0.5,1.2,1.609,-0.035
1694,8000,22.5,30.0,5.0,0.3,0.0,6.0,0,100,5.0,15,0.5,1.0,1.465,-0.041
1695,8000,22.5,30.0,5.0,0.3,0.0,6.0,0,100,5.0,15,0.5,0.8,1.267,-0.055
1696,8000,22.5,30.0,5.0,0.3,0.0,6.0,0,100,5.0,15,0.7,1.2,1.432,-0.042
1697,8000,22.5,30.0,5.0,0.3,0.0,6.0,0,100,5.0,15,0.7,1.0,1.274,-0.053
1698,8000,22.5,30.0,5.0,0.3,0.0,6.0,0,100,5.0,15,0.7,0.8,1.077,-0.086
1699,8000,22.5,30.0,5.0,0.3,0.0,6.0,0,100,5.0,15,0.9,1.2,1.174,-0.064
1700,8000,22.5,30.0,5.0,0.3,0.0,6.0,0,100,5.0,15,0.9,1.0,0.0,-0.03
1701,8000,22.5,30.0,5.0,0.3,0.0,6.0,0,100,5.0,15,0.9,0.8,0.0,-0.044
1702,8000,22.5,30.0,5.0,0.3,0.0,6.0,0,100,10.0,15,0.5,1.2,1.678,-0.025
1703,8000,22.5,30.0,5.0,0.3,0.0,6.0,0,100,10.0,15,0.5,1.0,1.507,-0.027
1704,8000,22.5,30.0,5.0,0.3,0.0,6.0,0,100,10.0,15,0.5,0.8,1.329,-0.031
1705,8000,22.5,30.0,5.0,0.3,0.0,6.0,0,100,10.0,15,0.7,1.2,1.515,-0.028
1706,8000,22.5,30.0,5.0,0.3,0.0,6.0,0,100,10.0,15,0.7,1.0,1.335,-0.032
1707,8000,22.5,30.0,5.0,0.3,0.0,6.0,0,100,10.0,15,0.7,0.8,1.148,-0.041
1708,8000,22.5,30.0,5.0,0.3,0.0,6.0,0,100,10.0,15,0.9,1.2,1.247,-0.039
1709,8000,22.5,30.0,5.0,0.3,0.0,6.0,0,100,10.0,15,0.9,1.0,1.112,-0.051
1710,8000,22.5,30.0,5.0,0.3,0.0,6.0,0,100,10.0,15,0.9,0.8,0.0,-0.023
1711,8000,22.5,30.0,5.0,0.3,0.0,6.0,0,200,5.0,15,0.5,1.2,1.62,-0.034
1712,8000,22.5,30.0,5.0,0.3,0.0,6.0,0,200,5.0,15,0.5,1.0,1.45,-0.038
1713,8000,22.5,30.0,5.0,0.3,0.0,6.0,0,200,5.0,15,0.5,0.8,1.26,-0.05
1714,8000,22.5,30.0,5.0,0.3,0.0,6.0,0,200,5.0,15,0.7,1.2,1.443,-0.04
1715,8000,22.5,30.0,5.0,0.3,0.0,6.0,0,200,5.0,15,0.7,1.0,1.263,-0.047
1716,8000,22.5,30.0,5.0,0.3,0.0,6.0,0,200,5.0,15,0.7,0.8,1.09,-0.077
1717,8000,22.5,30.0,5.0,0.3,0.0,6.0,0,200,5.0,15,0.9,1.2,1.182,-0.053
1718,8000,22.5,30.0,5.0,0.3,0.0,6.0,0,200,5.0,15,0.9,1.0,0.0,-0.029
1719,8000,22.5,30.0,5.0,0.3,0.0,6.0,0,200,5.0,15,0.9,0.8,0.0,-0.043
1720,8000,22.5,30.0,5.0,0.3,0.0,6.0,0,200,10.0,15,0.5,1.2,1.688,-0.024
1721,8000,22.5,30.0,5.0,0.3,0.0,6.0,0,200,10.0,15,0.5,1.0,1.513,-0.025
1722,8000,22.5,30.0,5.0,0.3,0.0,6.0,0,200,10.0,15,0.5,0.8,1.341,-0.028
1723,8000,22.5,30.0,5.0,0.3,0.0,6.0,0,200,10.0,15,0.7,1.2,1.512,-0.026
1724,8000,22.5,30.0,5.0,0.3,0.0,6.0,0,200,10.0,15,0.7,1.0,1.354,-0.03
1725,8000,22.5,30.0,5.0,0.3,0.0,6.0,0,200,10.0,15,0.7,0.8,1.158,-0.036
1726,8000,22.5,30.0,5.0,0.3,0.0,6.0,0,200,10.0,15,0.9,1.2,1.257,-0.033
1727,8000,22.5,30.0,5.0,0.3,0.0,6.0,0,200,10.0,15,0.9,1.0,1.086,-0.041
1728,8000,22.5,30.0,5.0,0.3,0.0,6.0,0,200,10.0,15,0.9,0.8,0.0,-0.022
1729,8000,22.5,34.0,25.0,0.35,4.0,6.0,0,100,5.0,15,0.5,1.2,2.651,-0.031
1730,8000,22.5,34.0,25.0,0.35,4.0,6.0,0,100,5.0,15,0.5,1.0,2.425,-0.033
1731,8000,22.5,34.0,25.0,0.35,4.0,6.0,0,100,5.0,15,0.5,0.8,2.241,-0.035
1732,8000,22.5,34.0,25.0,0.35,4.0,6.0,0,100,5.0,15,0.7,1.2,2.484,-0.034
1733,8000,22.5,34.0,25.0,0.35,4.0,6.0,0,100,5.0,15,0.7,1.0,2.281,-0.034
1734,8000,22.5,34.0,25.0,0.35,4.0,6.0,0,100,5.0,15,0.7,0.8,2.082,-0.037
1735,8000,22.5,34.0,25.0,0.35,4.0,6.0,0,100,5.0,15,0.9,1.2,2.273,-0.035
1736,8000,22.5,34.0,25.0,0.35,4.0,6.0,0,100,5.0,15,0.9,1.0,2.119,-0.037
1737,8000,22.5,34.0,25.0,0.35,4.0,6.0,0,100,5.0,15,0.9,0.8,1.846,-0.04
1738,8000,22.5,34.0,25.0,0.35,4.0,6.0,0,100,10.0,15,0.5,1.2,2.739,-0.024
1739,8000,22.5,34.0,25.0,0.35,4.0,6.0,0,100,10.0,15,0.5,1.0,2.537,-0.025
1740,8000,22.5,34.0,25.0,0.35,4.0,6.0,0,100,10.0,15,0.5,0.8,2.314,-0.026
1741,8000,22.5,34.0,25.0,0.35,4.0,6.0,0,100,10.0,15,0.7,1.2,2.61,-0.026
1742,8000,22.5,34.0,25.0,0.35,4.0,6.0,0,100,10.0,15,0.7,1.0,2.392,-0.027
1743,8000,22.5,34.0,25.0,0.35,4.0,6.0,0,100,10.0,15,0.7,0.8,2.189,-0.029
1744,8000,22.5,34.0,25.0,0.35,4.0,6.0,0,100,10.0,15,0.9,1.2,2.368,-0.026
1745,8000,22.5,34.0,25.0,0.35,4.0,6.0,0,100,10.0,15,0.9,1.0,2.17,-0.028
1746,8000,22.5,34.0,25.0,0.35,4.0,6.0,0,100,10.0,15,0.9,0.8,2.005,-0.028
1747,8000,22.5,34.0,25.0,0.35,4.0,6.0,0,200,5.0,15,0.5,1.2,2.638,-0.032
1748,8000,22.5,34.0,25.0,0.35,4.0,6.0,0,200,5.0,15,0.5,1.0,2.43,-0.034
1749,8000,22.5,34.0,25.0,0.35,4.0,6.0,0,200,5.0,15,0.5,0.8,2.238,-0.037
1750,8000,22.5,34.0,25.0,0.35,4.0,6.0,0,200,5.0,15,0.7,1.2,2.474,-0.035
1751,8000,22.5,34.0,25.0,0.35,4.0,6.0,0,200,5.0,15,0.7,1.0,2.274,-0.035
1752,8000,22.5,34.0,25.0,0.35,4.0,6.0,0,200,5.0,15,0.7,0.8,2.074,-0.039
1753,8000,22.5,34.0,25.0,0.35,4.0,6.0,0,200,5.0,15,0.9,1.2,2.205,-0.037
1754,8000,22.5,34.0,25.0,0.35,4.0,6.0,0,200,5.0,15,0.9,1.0,2.135,-0.039
1755,8000,22.5,34.0,25.0,0.35,4.0,6.0,0,200,5.0,15,0.9,0.8,1.897,-0.043
1756,8000,22.5,34.0,25.0,0.35,4.0,6.0,0,200,10.0,15,0.5,1.2,2.73,-0.025
1757,8000,22.5,34.0,25.0,0.35,4.0,6.0,0,200,10.0,15,0.5,1.0,2.553,-0.025
1758,8000,22.5,34.0,25.0,0.35,4.0,6.0,0,200,10.0,15,0.5,0.8,2.302,-0.027
1759,8000,22.5,34.0,25.0,0.35,4.0,6.0,0,200,10.0,15,0.7,1.2,2.604,-0.026
1760,8000,22.5,34.0,25.0,0.35,4.0,6.0,0,200,10.0,15,0.7,1.0,2.398,-0.028
1761,8000,22.5,34.0,25.0,0.35,4.0,6.0,0,200,10.0,15,0.7,0.8,2.187,-0.03
1762,8000,22.5,34.0,25.0,0.35,4.0,6.0,0,200,10.0,15,0.9,1.2,2.37,-0.027
1763,8000,22.5,34.0,25.0,0.35,4.0,6.0,0,200,10.0,15,0.9,1.0,2.211,-0.029
1764,8000,22.5,34.0,25.0,0.35,4.0,6.0,0,200,10.0,15,0.9,0.8,2.001,-0.03
1765,8000,22.5,34.0,25.0,0.3,4.0,6.0,0,100,5.0,15,0.5,1.2,2.643,-0.015
1766,8000,22.5,34.0,25.0,0.3,4.0,6.0,0,100,5.0,15,0.5,1.0,2.407,-0.017
1767,8000,22.5,34.0,25.0,0.3,4.0,6.0,0,100,5.0,15,0.5,0.8,2.254,-0.019
1768,8000,22.5,34.0,25.0,0.3,4.0,6.0,0,100,5.0,15,0.7,1.2,2.482,-0.018
1769,8000,22.5,34.0,25.0,0.3,4.0,6.0,0,100,5.0,15,0.7,1.0,2.281,-0.017
1770,8000,22.5,34.0,25.0,0.3,4.0,6.0,0,100,5.0,15,0.7,0.8,2.045,-0.02
1771,8000,22.5,34.0,25.0,0.3,4.0,6.0,0,100,5.0,15,0.9,1.2,2.282,-0.018
1772,8000,22.5,34.0,25.0,0.3,4.0,6.0,0,100,5.0,15,0.9,1.0,2.075,-0.021
1773,8000,22.5,34.0,25.0,0.3,4.0,6.0,0,100,5.0,15,0.9,0.8,1.873,-0.024
1774,8000,22.5,34.0,25.0,0.3,4.0,6.0,0,100,10.0,15,0.5,1.2,2.732,-0.007
